home_team_api_id,away_team_api_id,total_goal,home_team_goal,away_team_goal,home_team_name,home_team_short_name,away_team_name,away_team_short_name,winner,winner_team
10267,9865,5,3,2,Valencia CF,VAL,UD Almería,ALM,home,Valencia CF
8302,9864,2,2,0,Sevilla FC,SEV,Málaga CF,MAL,home,Sevilla FC
10267,9864,3,3,0,Valencia CF,VAL,Málaga CF,MAL,home,Valencia CF
8558,8302,3,1,2,RCD Espanyol,ESP,Sevilla FC,SEV,away,Sevilla FC
8305,9865,1,1,0,Getafe CF,GET,UD Almería,ALM,home,Getafe CF
7869,9910,2,1,1,Córdoba CF,COR,RC Celta de Vigo,CEL,draw,draw
8560,8633,6,4,2,Real Sociedad,SOC,Real Madrid CF,REA,home,Real Sociedad
9906,8372,3,2,1,Atlético Madrid,AMA,SD Eibar,EIB,home,Atlético Madrid
9783,8370,4,2,2,RC Deportivo de La Coruña,COR,Rayo Vallecano,RAY,draw,draw
10268,7878,2,1,1,Elche CF,ELC,Granada CF,GRA,draw,draw
10205,8634,1,0,1,Villarreal CF,VIL,FC Barcelona,BAR,away,FC Barcelona
8315,8581,3,3,0,Athletic Club de Bilbao,BIL,Levante UD,LEV,home,Athletic Club de Bilbao
10267,8302,4,3,1,Valencia CF,VAL,Sevilla FC,SEV,home,Valencia CF
8558,9865,3,3,0,RCD Espanyol,ESP,UD Almería,ALM,home,RCD Espanyol
8305,9910,3,2,1,Getafe CF,GET,RC Celta de Vigo,CEL,home,Getafe CF
7869,8633,3,1,2,Córdoba CF,COR,Real Madrid CF,REA,away,Real Madrid CF
8560,8372,1,1,0,Real Sociedad,SOC,SD Eibar,EIB,home,Real Sociedad
9906,8370,4,3,1,Atlético Madrid,AMA,Rayo Vallecano,RAY,home,Atlético Madrid
9783,7878,4,2,2,RC Deportivo de La Coruña,COR,Granada CF,GRA,draw,draw
10268,8634,6,0,6,Elche CF,ELC,FC Barcelona,BAR,away,FC Barcelona
10205,8581,1,1,0,Villarreal CF,VIL,Levante UD,LEV,home,Villarreal CF
8315,9864,2,1,1,Athletic Club de Bilbao,BIL,Málaga CF,MAL,draw,draw
9864,10267,1,1,0,Málaga CF,MAL,Valencia CF,VAL,home,Málaga CF
8302,8558,5,3,2,Sevilla FC,SEV,RCD Espanyol,ESP,home,Sevilla FC
9865,8305,1,1,0,UD Almería,ALM,Getafe CF,GET,home,UD Almería
9910,7869,1,1,0,RC Celta de Vigo,CEL,Córdoba CF,COR,home,RC Celta de Vigo
8633,8560,5,4,1,Real Madrid CF,REA,Real Sociedad,SOC,home,Real Madrid CF
8372,9906,4,1,3,SD Eibar,EIB,Atlético Madrid,AMA,away,Atlético Madrid
8370,9783,3,1,2,Rayo Vallecano,RAY,RC Deportivo de La Coruña,COR,away,RC Deportivo de La Coruña
7878,10268,1,1,0,Granada CF,GRA,Elche CF,ELC,home,Granada CF
8634,10205,5,3,2,FC Barcelona,BAR,Villarreal CF,VIL,home,FC Barcelona
8581,8315,2,0,2,Levante UD,LEV,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
8558,10267,3,1,2,RCD Espanyol,ESP,Valencia CF,VAL,away,Valencia CF
8305,8302,3,2,1,Getafe CF,GET,Sevilla FC,SEV,home,Getafe CF
7869,9865,3,1,2,Córdoba CF,COR,UD Almería,ALM,away,UD Almería
8560,9910,2,1,1,Real Sociedad,SOC,RC Celta de Vigo,CEL,draw,draw
9906,8633,4,4,0,Atlético Madrid,AMA,Real Madrid CF,REA,home,Atlético Madrid
9783,8372,2,2,0,RC Deportivo de La Coruña,COR,SD Eibar,EIB,home,RC Deportivo de La Coruña
10268,8370,2,2,0,Elche CF,ELC,Rayo Vallecano,RAY,home,Elche CF
10205,7878,2,2,0,Villarreal CF,VIL,Granada CF,GRA,home,Villarreal CF
8315,8634,7,2,5,Athletic Club de Bilbao,BIL,FC Barcelona,BAR,away,FC Barcelona
8581,9864,5,4,1,Levante UD,LEV,Málaga CF,MAL,home,Levante UD
9864,8558,2,0,2,Málaga CF,MAL,RCD Espanyol,ESP,away,RCD Espanyol
10267,8305,1,1,0,Valencia CF,VAL,Getafe CF,GET,home,Valencia CF
8302,7869,3,3,0,Sevilla FC,SEV,Córdoba CF,COR,home,Sevilla FC
9865,8560,4,2,2,UD Almería,ALM,Real Sociedad,SOC,draw,draw
9910,9906,2,2,0,RC Celta de Vigo,CEL,Atlético Madrid,AMA,home,RC Celta de Vigo
8633,9783,2,2,0,Real Madrid CF,REA,RC Deportivo de La Coruña,COR,home,Real Madrid CF
8372,10268,1,0,1,SD Eibar,EIB,Elche CF,ELC,away,Elche CF
8370,10205,2,2,0,Rayo Vallecano,RAY,Villarreal CF,VIL,home,Rayo Vallecano
7878,8315,0,0,0,Granada CF,GRA,Athletic Club de Bilbao,BIL,draw,draw
8634,8581,5,5,0,FC Barcelona,BAR,Levante UD,LEV,home,FC Barcelona
8305,8558,3,2,1,Getafe CF,GET,RCD Espanyol,ESP,home,Getafe CF
7869,10267,3,1,2,Córdoba CF,COR,Valencia CF,VAL,away,Valencia CF
8560,8302,7,4,3,Real Sociedad,SOC,Sevilla FC,SEV,home,Real Sociedad
9906,9865,3,3,0,Atlético Madrid,AMA,UD Almería,ALM,home,Atlético Madrid
9783,9910,2,0,2,RC Deportivo de La Coruña,COR,RC Celta de Vigo,CEL,away,RC Celta de Vigo
10268,8633,2,0,2,Elche CF,ELC,Real Madrid CF,REA,away,Real Madrid CF
10205,8372,1,1,0,Villarreal CF,VIL,SD Eibar,EIB,home,Villarreal CF
8315,8370,1,1,0,Athletic Club de Bilbao,BIL,Rayo Vallecano,RAY,home,Athletic Club de Bilbao
8581,7878,3,2,1,Levante UD,LEV,Granada CF,GRA,home,Levante UD
8634,9864,1,0,1,FC Barcelona,BAR,Málaga CF,MAL,away,Málaga CF
9864,8305,5,3,2,Málaga CF,MAL,Getafe CF,GET,home,Málaga CF
8558,7869,1,1,0,RCD Espanyol,ESP,Córdoba CF,COR,home,RCD Espanyol
10267,8560,2,2,0,Valencia CF,VAL,Real Sociedad,SOC,home,Valencia CF
8302,9906,0,0,0,Sevilla FC,SEV,Atlético Madrid,AMA,draw,draw
9865,9783,0,0,0,UD Almería,ALM,RC Deportivo de La Coruña,COR,draw,draw
9910,10268,2,1,1,RC Celta de Vigo,CEL,Elche CF,ELC,draw,draw
8633,10205,2,1,1,Real Madrid CF,REA,Villarreal CF,VIL,draw,draw
8372,8315,1,0,1,SD Eibar,EIB,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
8370,8581,6,4,2,Rayo Vallecano,RAY,Levante UD,LEV,home,Rayo Vallecano
7878,8634,4,1,3,Granada CF,GRA,FC Barcelona,BAR,away,FC Barcelona
7869,8305,3,1,2,Córdoba CF,COR,Getafe CF,GET,away,Getafe CF
8560,8558,1,1,0,Real Sociedad,SOC,RCD Espanyol,ESP,home,Real Sociedad
9906,10267,2,1,1,Atlético Madrid,AMA,Valencia CF,VAL,draw,draw
9783,8302,7,3,4,RC Deportivo de La Coruña,COR,Sevilla FC,SEV,away,Sevilla FC
10268,9865,1,1,0,Elche CF,ELC,UD Almería,ALM,home,Elche CF
10205,9910,5,4,1,Villarreal CF,VIL,RC Celta de Vigo,CEL,home,Villarreal CF
8315,8633,1,1,0,Athletic Club de Bilbao,BIL,Real Madrid CF,REA,home,Athletic Club de Bilbao
8581,8372,3,2,1,Levante UD,LEV,SD Eibar,EIB,home,Levante UD
8634,8370,7,6,1,FC Barcelona,BAR,Rayo Vallecano,RAY,home,FC Barcelona
7878,9864,1,1,0,Granada CF,GRA,Málaga CF,MAL,home,Granada CF
9864,7869,2,2,0,Málaga CF,MAL,Córdoba CF,COR,home,Málaga CF
8305,8560,1,0,1,Getafe CF,GET,Real Sociedad,SOC,away,Real Sociedad
8558,9906,0,0,0,RCD Espanyol,ESP,Atlético Madrid,AMA,draw,draw
10267,9783,2,2,0,Valencia CF,VAL,RC Deportivo de La Coruña,COR,home,Valencia CF
8302,10268,3,3,0,Sevilla FC,SEV,Elche CF,ELC,home,Sevilla FC
9865,10205,0,0,0,UD Almería,ALM,Villarreal CF,VIL,draw,draw
9910,8315,3,1,2,RC Celta de Vigo,CEL,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
8633,8581,2,2,0,Real Madrid CF,REA,Levante UD,LEV,home,Real Madrid CF
8372,8634,2,0,2,SD Eibar,EIB,FC Barcelona,BAR,away,FC Barcelona
8370,7878,4,3,1,Rayo Vallecano,RAY,Granada CF,GRA,home,Rayo Vallecano
8560,7869,4,3,1,Real Sociedad,SOC,Córdoba CF,COR,home,Real Sociedad
9906,8305,2,2,0,Atlético Madrid,AMA,Getafe CF,GET,home,Atlético Madrid
9783,8558,0,0,0,RC Deportivo de La Coruña,COR,RCD Espanyol,ESP,draw,draw
10268,10267,4,0,4,Elche CF,ELC,Valencia CF,VAL,away,Valencia CF
10205,8302,2,0,2,Villarreal CF,VIL,Sevilla FC,SEV,away,Sevilla FC
8315,9865,3,2,1,Athletic Club de Bilbao,BIL,UD Almería,ALM,home,Athletic Club de Bilbao
8581,9910,1,0,1,Levante UD,LEV,RC Celta de Vigo,CEL,away,RC Celta de Vigo
8634,8633,3,2,1,FC Barcelona,BAR,Real Madrid CF,REA,home,FC Barcelona
7878,8372,0,0,0,Granada CF,GRA,SD Eibar,EIB,draw,draw
8370,9864,1,1,0,Rayo Vallecano,RAY,Málaga CF,MAL,home,Rayo Vallecano
9864,8560,2,1,1,Málaga CF,MAL,Real Sociedad,SOC,draw,draw
7869,9906,2,0,2,Córdoba CF,COR,Atlético Madrid,AMA,away,Atlético Madrid
8305,9783,3,2,1,Getafe CF,GET,RC Deportivo de La Coruña,COR,home,Getafe CF
8558,10268,2,1,1,RCD Espanyol,ESP,Elche CF,ELC,draw,draw
10267,10205,0,0,0,Valencia CF,VAL,Villarreal CF,VIL,draw,draw
8302,8315,2,2,0,Sevilla FC,SEV,Athletic Club de Bilbao,BIL,home,Sevilla FC
9865,8581,5,1,4,UD Almería,ALM,Levante UD,LEV,away,Levante UD
9910,8634,1,0,1,RC Celta de Vigo,CEL,FC Barcelona,BAR,away,FC Barcelona
8633,7878,10,9,1,Real Madrid CF,REA,Granada CF,GRA,home,Real Madrid CF
8372,8370,3,1,2,SD Eibar,EIB,Rayo Vallecano,RAY,away,Rayo Vallecano
10267,8558,4,3,1,Valencia CF,VAL,RCD Espanyol,ESP,home,Valencia CF
8302,8305,2,2,0,Sevilla FC,SEV,Getafe CF,GET,home,Sevilla FC
9865,7869,2,1,1,UD Almería,ALM,Córdoba CF,COR,draw,draw
9910,8560,4,2,2,RC Celta de Vigo,CEL,Real Sociedad,SOC,draw,draw
8633,9906,3,1,2,Real Madrid CF,REA,Atlético Madrid,AMA,away,Atlético Madrid
8372,9783,1,0,1,SD Eibar,EIB,RC Deportivo de La Coruña,COR,away,RC Deportivo de La Coruña
8370,10268,5,2,3,Rayo Vallecano,RAY,Elche CF,ELC,away,Elche CF
7878,10205,0,0,0,Granada CF,GRA,Villarreal CF,VIL,draw,draw
8634,8315,2,2,0,FC Barcelona,BAR,Athletic Club de Bilbao,BIL,home,FC Barcelona
9864,8581,0,0,0,Málaga CF,MAL,Levante UD,LEV,draw,draw
9906,8560,2,2,0,Atlético Madrid,AMA,Real Sociedad,SOC,home,Atlético Madrid
9783,7869,2,1,1,RC Deportivo de La Coruña,COR,Córdoba CF,COR,draw,draw
10268,8305,1,0,1,Elche CF,ELC,Getafe CF,GET,away,Getafe CF
10205,8558,3,0,3,Villarreal CF,VIL,RCD Espanyol,ESP,away,RCD Espanyol
8315,10267,2,1,1,Athletic Club de Bilbao,BIL,Valencia CF,VAL,draw,draw
8581,8302,3,1,2,Levante UD,LEV,Sevilla FC,SEV,away,Sevilla FC
8634,9865,4,4,0,FC Barcelona,BAR,UD Almería,ALM,home,FC Barcelona
7878,9910,2,1,1,Granada CF,GRA,RC Celta de Vigo,CEL,draw,draw
8370,8633,2,0,2,Rayo Vallecano,RAY,Real Madrid CF,REA,away,Real Madrid CF
8372,9864,1,1,0,SD Eibar,EIB,Málaga CF,MAL,home,SD Eibar
9864,9906,4,2,2,Málaga CF,MAL,Atlético Madrid,AMA,draw,draw
8560,9783,4,2,2,Real Sociedad,SOC,RC Deportivo de La Coruña,COR,draw,draw
7869,10268,2,0,2,Córdoba CF,COR,Elche CF,ELC,away,Elche CF
8305,10205,2,1,1,Getafe CF,GET,Villarreal CF,VIL,draw,draw
8558,8315,1,1,0,RCD Espanyol,ESP,Athletic Club de Bilbao,BIL,home,RCD Espanyol
10267,8581,3,3,0,Valencia CF,VAL,Levante UD,LEV,home,Valencia CF
8302,8634,4,2,2,Sevilla FC,SEV,FC Barcelona,BAR,draw,draw
9865,7878,3,3,0,UD Almería,ALM,Granada CF,GRA,home,UD Almería
9910,8370,7,6,1,RC Celta de Vigo,CEL,Rayo Vallecano,RAY,home,RC Celta de Vigo
8633,8372,3,3,0,Real Madrid CF,REA,SD Eibar,EIB,home,Real Madrid CF
9783,9906,3,1,2,RC Deportivo de La Coruña,COR,Atlético Madrid,AMA,away,Atlético Madrid
10268,8560,1,1,0,Elche CF,ELC,Real Sociedad,SOC,home,Elche CF
10205,7869,0,0,0,Villarreal CF,VIL,Córdoba CF,COR,draw,draw
8315,8305,4,4,0,Athletic Club de Bilbao,BIL,Getafe CF,GET,home,Athletic Club de Bilbao
8581,8558,4,2,2,Levante UD,LEV,RCD Espanyol,ESP,draw,draw
8634,10267,2,2,0,FC Barcelona,BAR,Valencia CF,VAL,home,FC Barcelona
7878,8302,2,1,1,Granada CF,GRA,Sevilla FC,SEV,draw,draw
8370,9865,2,2,0,Rayo Vallecano,RAY,UD Almería,ALM,home,Rayo Vallecano
8372,9910,1,0,1,SD Eibar,EIB,RC Celta de Vigo,CEL,away,RC Celta de Vigo
8633,9864,4,3,1,Real Madrid CF,REA,Málaga CF,MAL,home,Real Madrid CF
9864,9783,2,1,1,Málaga CF,MAL,RC Deportivo de La Coruña,COR,draw,draw
9906,10268,3,3,0,Atlético Madrid,AMA,Elche CF,ELC,home,Atlético Madrid
8560,10205,0,0,0,Real Sociedad,SOC,Villarreal CF,VIL,draw,draw
7869,8315,1,0,1,Córdoba CF,COR,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
8305,8581,1,0,1,Getafe CF,GET,Levante UD,LEV,away,Levante UD
8558,8634,2,0,2,RCD Espanyol,ESP,FC Barcelona,BAR,away,FC Barcelona
10267,7878,4,4,0,Valencia CF,VAL,Granada CF,GRA,home,Valencia CF
8302,8370,2,2,0,Sevilla FC,SEV,Rayo Vallecano,RAY,home,Sevilla FC
9865,8372,2,2,0,UD Almería,ALM,SD Eibar,EIB,home,UD Almería
9910,8633,6,2,4,RC Celta de Vigo,CEL,Real Madrid CF,REA,away,Real Madrid CF
10268,9783,4,4,0,Elche CF,ELC,RC Deportivo de La Coruña,COR,home,Elche CF
10205,9906,1,0,1,Villarreal CF,VIL,Atlético Madrid,AMA,away,Atlético Madrid
8315,8560,2,1,1,Athletic Club de Bilbao,BIL,Real Sociedad,SOC,draw,draw
8581,7869,1,1,0,Levante UD,LEV,Córdoba CF,COR,home,Levante UD
8634,8305,6,6,0,FC Barcelona,BAR,Getafe CF,GET,home,FC Barcelona
7878,8558,3,1,2,Granada CF,GRA,RCD Espanyol,ESP,away,RCD Espanyol
8370,10267,2,1,1,Rayo Vallecano,RAY,Valencia CF,VAL,draw,draw
8372,8302,4,1,3,SD Eibar,EIB,Sevilla FC,SEV,away,Sevilla FC
8633,9865,3,3,0,Real Madrid CF,REA,UD Almería,ALM,home,Real Madrid CF
9910,9864,1,1,0,RC Celta de Vigo,CEL,Málaga CF,MAL,home,RC Celta de Vigo
9864,10268,3,1,2,Málaga CF,MAL,Elche CF,ELC,away,Elche CF
9783,10205,2,1,1,RC Deportivo de La Coruña,COR,Villarreal CF,VIL,draw,draw
9906,8315,0,0,0,Atlético Madrid,AMA,Athletic Club de Bilbao,BIL,draw,draw
8560,8581,3,3,0,Real Sociedad,SOC,Levante UD,LEV,home,Real Sociedad
7869,8634,8,0,8,Córdoba CF,COR,FC Barcelona,BAR,away,FC Barcelona
8305,7878,3,1,2,Getafe CF,GET,Granada CF,GRA,away,Granada CF
8558,8370,2,1,1,RCD Espanyol,ESP,Rayo Vallecano,RAY,draw,draw
10267,8372,4,3,1,Valencia CF,VAL,SD Eibar,EIB,home,Valencia CF
8302,8633,5,2,3,Sevilla FC,SEV,Real Madrid CF,REA,away,Real Madrid CF
9865,9910,4,2,2,UD Almería,ALM,RC Celta de Vigo,CEL,draw,draw
10205,10268,1,1,0,Villarreal CF,VIL,Elche CF,ELC,home,Villarreal CF
8315,9783,2,1,1,Athletic Club de Bilbao,BIL,RC Deportivo de La Coruña,COR,draw,draw
8581,9906,4,2,2,Levante UD,LEV,Atlético Madrid,AMA,draw,draw
8634,8560,2,2,0,FC Barcelona,BAR,Real Sociedad,SOC,home,FC Barcelona
7878,7869,2,2,0,Granada CF,GRA,Córdoba CF,COR,home,Granada CF
8370,8305,2,2,0,Rayo Vallecano,RAY,Getafe CF,GET,home,Rayo Vallecano
8372,8558,2,0,2,SD Eibar,EIB,RCD Espanyol,ESP,away,RCD Espanyol
8633,10267,4,2,2,Real Madrid CF,REA,Valencia CF,VAL,draw,draw
9910,8302,2,1,1,RC Celta de Vigo,CEL,Sevilla FC,SEV,draw,draw
9865,9864,3,1,2,UD Almería,ALM,Málaga CF,MAL,away,Málaga CF
10205,9864,3,2,1,Villarreal CF,VIL,Málaga CF,MAL,home,Villarreal CF
10268,8315,5,2,3,Elche CF,ELC,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
9783,8581,2,2,0,RC Deportivo de La Coruña,COR,Levante UD,LEV,home,RC Deportivo de La Coruña
9906,8634,1,0,1,Atlético Madrid,AMA,FC Barcelona,BAR,away,FC Barcelona
8560,7878,3,0,3,Real Sociedad,SOC,Granada CF,GRA,away,Granada CF
7869,8370,3,1,2,Córdoba CF,COR,Rayo Vallecano,RAY,away,Rayo Vallecano
8305,8372,2,1,1,Getafe CF,GET,SD Eibar,EIB,draw,draw
8558,8633,5,1,4,RCD Espanyol,ESP,Real Madrid CF,REA,away,Real Madrid CF
10267,9910,2,1,1,Valencia CF,VAL,RC Celta de Vigo,CEL,draw,draw
8302,9865,3,2,1,Sevilla FC,SEV,UD Almería,ALM,home,Sevilla FC
8315,10205,4,4,0,Athletic Club de Bilbao,BIL,Villarreal CF,VIL,home,Athletic Club de Bilbao
8581,10268,0,0,0,Levante UD,LEV,Elche CF,ELC,draw,draw
8634,9783,4,2,2,FC Barcelona,BAR,RC Deportivo de La Coruña,COR,draw,draw
7878,9906,0,0,0,Granada CF,GRA,Atlético Madrid,AMA,draw,draw
8370,8560,6,2,4,Rayo Vallecano,RAY,Real Sociedad,SOC,away,Real Sociedad
8372,7869,3,3,0,SD Eibar,EIB,Córdoba CF,COR,home,SD Eibar
8633,8305,10,7,3,Real Madrid CF,REA,Getafe CF,GET,home,Real Madrid CF
9910,8558,5,3,2,RC Celta de Vigo,CEL,RCD Espanyol,ESP,home,RC Celta de Vigo
9865,10267,5,2,3,UD Almería,ALM,Valencia CF,VAL,away,Valencia CF
9864,8302,5,2,3,Málaga CF,MAL,Sevilla FC,SEV,away,Sevilla FC
8558,9864,4,2,2,RCD Espanyol,ESP,Málaga CF,MAL,draw,draw
8305,10267,3,0,3,Getafe CF,GET,Valencia CF,VAL,away,Valencia CF
7869,8302,4,1,3,Córdoba CF,COR,Sevilla FC,SEV,away,Sevilla FC
8560,9865,3,1,2,Real Sociedad,SOC,UD Almería,ALM,away,UD Almería
9906,9910,4,2,2,Atlético Madrid,AMA,RC Celta de Vigo,CEL,draw,draw
9783,8633,10,2,8,RC Deportivo de La Coruña,COR,Real Madrid CF,REA,away,Real Madrid CF
10268,8372,2,0,2,Elche CF,ELC,SD Eibar,EIB,away,SD Eibar
10205,8370,6,4,2,Villarreal CF,VIL,Rayo Vallecano,RAY,home,Villarreal CF
8315,7878,1,0,1,Athletic Club de Bilbao,BIL,Granada CF,GRA,away,Granada CF
8581,8634,5,0,5,Levante UD,LEV,FC Barcelona,BAR,away,FC Barcelona
8558,8305,2,2,0,RCD Espanyol,ESP,Getafe CF,GET,home,RCD Espanyol
10267,7869,3,3,0,Valencia CF,VAL,Córdoba CF,COR,home,Valencia CF
8302,8560,1,1,0,Sevilla FC,SEV,Real Sociedad,SOC,home,Sevilla FC
9865,9906,1,0,1,UD Almería,ALM,Atlético Madrid,AMA,away,Atlético Madrid
9910,9783,3,2,1,RC Celta de Vigo,CEL,RC Deportivo de La Coruña,COR,home,RC Celta de Vigo
8633,10268,6,5,1,Real Madrid CF,REA,Elche CF,ELC,home,Real Madrid CF
8372,10205,2,1,1,SD Eibar,EIB,Villarreal CF,VIL,draw,draw
8370,8315,3,2,1,Rayo Vallecano,RAY,Athletic Club de Bilbao,BIL,home,Rayo Vallecano
7878,8581,1,0,1,Granada CF,GRA,Levante UD,LEV,away,Levante UD
9864,8634,0,0,0,Málaga CF,MAL,FC Barcelona,BAR,draw,draw
8305,9864,1,1,0,Getafe CF,GET,Málaga CF,MAL,home,Getafe CF
7869,8558,0,0,0,Córdoba CF,COR,RCD Espanyol,ESP,draw,draw
8560,10267,2,1,1,Real Sociedad,SOC,Valencia CF,VAL,draw,draw
9906,8302,4,4,0,Atlético Madrid,AMA,Sevilla FC,SEV,home,Atlético Madrid
9783,9865,1,0,1,RC Deportivo de La Coruña,COR,UD Almería,ALM,away,UD Almería
10268,9910,1,0,1,Elche CF,ELC,RC Celta de Vigo,CEL,away,RC Celta de Vigo
10205,8633,2,0,2,Villarreal CF,VIL,Real Madrid CF,REA,away,Real Madrid CF
8315,8372,0,0,0,Athletic Club de Bilbao,BIL,SD Eibar,EIB,draw,draw
8581,8370,2,0,2,Levante UD,LEV,Rayo Vallecano,RAY,away,Rayo Vallecano
8634,7878,6,6,0,FC Barcelona,BAR,Granada CF,GRA,home,FC Barcelona
8305,7869,2,1,1,Getafe CF,GET,Córdoba CF,COR,draw,draw
8558,8560,2,2,0,RCD Espanyol,ESP,Real Sociedad,SOC,home,RCD Espanyol
10267,9906,4,3,1,Valencia CF,VAL,Atlético Madrid,AMA,home,Valencia CF
8302,9783,5,4,1,Sevilla FC,SEV,RC Deportivo de La Coruña,COR,home,Sevilla FC
9865,10268,4,2,2,UD Almería,ALM,Elche CF,ELC,draw,draw
9910,10205,4,1,3,RC Celta de Vigo,CEL,Villarreal CF,VIL,away,Villarreal CF
8633,8315,5,5,0,Real Madrid CF,REA,Athletic Club de Bilbao,BIL,home,Real Madrid CF
8372,8581,6,3,3,SD Eibar,EIB,Levante UD,LEV,draw,draw
8370,8634,2,0,2,Rayo Vallecano,RAY,FC Barcelona,BAR,away,FC Barcelona
9864,7878,3,2,1,Málaga CF,MAL,Granada CF,GRA,home,Málaga CF
7869,9864,3,1,2,Córdoba CF,COR,Málaga CF,MAL,away,Málaga CF
8560,8305,3,1,2,Real Sociedad,SOC,Getafe CF,GET,away,Getafe CF
9906,8558,2,2,0,Atlético Madrid,AMA,RCD Espanyol,ESP,home,Atlético Madrid
9783,10267,3,3,0,RC Deportivo de La Coruña,COR,Valencia CF,VAL,home,RC Deportivo de La Coruña
10268,8302,2,0,2,Elche CF,ELC,Sevilla FC,SEV,away,Sevilla FC
10205,9865,2,2,0,Villarreal CF,VIL,UD Almería,ALM,home,Villarreal CF
8315,9910,2,1,1,Athletic Club de Bilbao,BIL,RC Celta de Vigo,CEL,draw,draw
8581,8633,5,0,5,Levante UD,LEV,Real Madrid CF,REA,away,Real Madrid CF
8634,8372,3,3,0,FC Barcelona,BAR,SD Eibar,EIB,home,FC Barcelona
7878,8370,1,0,1,Granada CF,GRA,Rayo Vallecano,RAY,away,Rayo Vallecano
7869,8560,2,1,1,Córdoba CF,COR,Real Sociedad,SOC,draw,draw
8305,9906,1,0,1,Getafe CF,GET,Atlético Madrid,AMA,away,Atlético Madrid
8558,9783,0,0,0,RCD Espanyol,ESP,RC Deportivo de La Coruña,COR,draw,draw
10267,10268,4,3,1,Valencia CF,VAL,Elche CF,ELC,home,Valencia CF
8302,10205,3,2,1,Sevilla FC,SEV,Villarreal CF,VIL,home,Sevilla FC
9865,8315,1,0,1,UD Almería,ALM,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
9910,8581,3,3,0,RC Celta de Vigo,CEL,Levante UD,LEV,home,RC Celta de Vigo
8633,8634,4,3,1,Real Madrid CF,REA,FC Barcelona,BAR,home,Real Madrid CF
8372,7878,2,1,1,SD Eibar,EIB,Granada CF,GRA,draw,draw
9864,8370,4,4,0,Málaga CF,MAL,Rayo Vallecano,RAY,home,Málaga CF
8581,9910,3,1,2,Levante UD,LEV,RC Celta de Vigo,CEL,away,RC Celta de Vigo
9906,8306,1,1,0,Atlético Madrid,AMA,UD Las Palmas,LAS,home,Atlético Madrid
9864,8302,0,0,0,Málaga CF,MAL,Sevilla FC,SEV,draw,draw
8315,8634,1,0,1,Athletic Club de Bilbao,BIL,FC Barcelona,BAR,away,FC Barcelona
7878,8372,4,1,3,Granada CF,GRA,SD Eibar,EIB,away,SD Eibar
8558,8305,1,1,0,RCD Espanyol,ESP,Getafe CF,GET,home,RCD Espanyol
8603,10205,2,1,1,Real Betis Balompié,BET,Villarreal CF,VIL,draw,draw
9869,8633,0,0,0,Real Sporting de Gijón,SPG,Real Madrid CF,REA,draw,draw
9783,8560,0,0,0,RC Deportivo de La Coruña,COR,Real Sociedad,SOC,draw,draw
8370,10267,0,0,0,Rayo Vallecano,RAY,Valencia CF,VAL,draw,draw
8372,8370,1,1,0,SD Eibar,EIB,Rayo Vallecano,RAY,home,SD Eibar
8305,8634,2,0,2,Getafe CF,GET,FC Barcelona,BAR,away,FC Barcelona
10205,8302,3,2,1,Villarreal CF,VIL,Sevilla FC,SEV,home,Villarreal CF
8633,8306,4,3,1,Real Madrid CF,REA,UD Las Palmas,LAS,home,Real Madrid CF
8560,9910,5,2,3,Real Sociedad,SOC,RC Celta de Vigo,CEL,away,RC Celta de Vigo
10267,8581,3,3,0,Valencia CF,VAL,Levante UD,LEV,home,Valencia CF
9783,9906,2,1,1,RC Deportivo de La Coruña,COR,Atlético Madrid,AMA,draw,draw
9869,9864,1,1,0,Real Sporting de Gijón,SPG,Málaga CF,MAL,home,Real Sporting de Gijón
8603,8315,4,1,3,Real Betis Balompié,BET,Athletic Club de Bilbao,BIL,away,Athletic Club de Bilbao
8558,7878,2,1,1,RCD Espanyol,ESP,Granada CF,GRA,draw,draw
8372,8305,4,3,1,SD Eibar,EIB,Getafe CF,GET,home,SD Eibar
8634,10205,3,3,0,FC Barcelona,BAR,Villarreal CF,VIL,home,FC Barcelona
8302,8633,5,3,2,Sevilla FC,SEV,Real Madrid CF,REA,home,Sevilla FC
8306,8560,2,2,0,UD Las Palmas,LAS,Real Sociedad,SOC,home,UD Las Palmas
9910,10267,6,1,5,RC Celta de Vigo,CEL,Valencia CF,VAL,away,Valencia CF
8581,9783,2,1,1,Levante UD,LEV,RC Deportivo de La Coruña,COR,draw,draw
9906,9869,1,1,0,Atlético Madrid,AMA,Real Sporting de Gijón,SPG,home,Atlético Madrid
9864,8603,1,0,1,Málaga CF,MAL,Real Betis Balompié,BET,away,Real Betis Balompié
8315,8558,3,2,1,Athletic Club de Bilbao,BIL,RCD Espanyol,ESP,home,Athletic Club de Bilbao
8370,7878,3,2,1,Rayo Vallecano,RAY,Granada CF,GRA,home,Rayo Vallecano
8305,8370,2,1,1,Getafe CF,GET,Rayo Vallecano,RAY,draw,draw
10205,8372,2,1,1,Villarreal CF,VIL,SD Eibar,EIB,draw,draw
